global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
90,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,1,TSM,M80,TSM,M80,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
91,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,2,TSM,M80,M80,TSM,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
92,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,3,TSM,M80,M80,TSM,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
93,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,4,TSM,M80,TSM,M80,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
94,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,5,TSM,M80,TSM,M80,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
95,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,14,1,Timeless Obsidian,Nah I'd Win,Timeless Obsidian,Nah I'd Win,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
96,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,14,2,Timeless Obsidian,Nah I'd Win,Timeless Obsidian,Nah I'd Win,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
97,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,14,3,Timeless Obsidian,Nah I'd Win,Timeless Obsidian,Nah I'd Win,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
98,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,1,M80,Timeless Obsidian,M80,Timeless Obsidian,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
99,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,2,M80,Timeless Obsidian,M80,Timeless Obsidian,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
100,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,3,M80,Timeless Obsidian,M80,Timeless Obsidian,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
101,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,16,1,Beluga's Platoon,Dreamland,Dreamland,Beluga's Platoon,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
102,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,16,2,Beluga's Platoon,Dreamland,Beluga's Platoon,Dreamland,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
103,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,16,3,Beluga's Platoon,Dreamland,Dreamland,Beluga's Platoon,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
104,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,16,4,Beluga's Platoon,Dreamland,Dreamland,Beluga's Platoon,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
105,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,17,1,NRG Shock,Pirates in Pyjamas,NRG Shock,Pirates in Pyjamas,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
106,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,17,2,NRG Shock,Pirates in Pyjamas,NRG Shock,Pirates in Pyjamas,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
107,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,17,3,NRG Shock,Pirates in Pyjamas,NRG Shock,Pirates in Pyjamas,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
108,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,18,1,Dreamland,NRG Shock,NRG Shock,Dreamland,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
109,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,18,2,Dreamland,NRG Shock,NRG Shock,Dreamland,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
110,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,18,3,Dreamland,NRG Shock,NRG Shock,Dreamland,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
111,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,19,1,Beluga's Platoon,Pirates in Pyjamas,Pirates in Pyjamas,Beluga's Platoon,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
112,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,19,2,Beluga's Platoon,Pirates in Pyjamas,Pirates in Pyjamas,Beluga's Platoon,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
113,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,19,3,Beluga's Platoon,Pirates in Pyjamas,Beluga's Platoon,Pirates in Pyjamas,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
114,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,19,4,Beluga's Platoon,Pirates in Pyjamas,Pirates in Pyjamas,Beluga's Platoon,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
115,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,20,1,Dreamland,Pirates in Pyjamas,Pirates in Pyjamas,Dreamland,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
116,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,20,2,Dreamland,Pirates in Pyjamas,Pirates in Pyjamas,Dreamland,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
117,owcs_2024_na_s1_groups,na,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,20,3,Dreamland,Pirates in Pyjamas,Pirates in Pyjamas,Dreamland,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_1/Group_Stage,liquipedia_scraper_draft
118,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,1,1,Twisted Minds,A-Square Tengu,Twisted Minds,A-Square Tengu,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
119,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,1,2,Twisted Minds,A-Square Tengu,Twisted Minds,A-Square Tengu,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
120,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,1,3,Twisted Minds,A-Square Tengu,Twisted Minds,A-Square Tengu,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
121,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,2,1,Team Peps,nu.age,Team Peps,nu.age,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
122,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,2,2,Team Peps,nu.age,Team Peps,nu.age,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
123,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,2,3,Team Peps,nu.age,Team Peps,nu.age,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
124,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,3,1,Twisted Minds,Team Peps,Twisted Minds,Team Peps,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
125,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,3,2,Twisted Minds,Team Peps,Twisted Minds,Team Peps,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
126,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,3,3,Twisted Minds,Team Peps,Twisted Minds,Team Peps,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
127,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,4,1,A-Square Tengu,nu.age,nu.age,A-Square Tengu,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
128,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,4,2,A-Square Tengu,nu.age,nu.age,A-Square Tengu,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
129,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,4,3,A-Square Tengu,nu.age,nu.age,A-Square Tengu,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
130,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,5,1,Team Peps,nu.age,Team Peps,nu.age,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
131,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,5,2,Team Peps,nu.age,nu.age,Team Peps,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
132,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,5,3,Team Peps,nu.age,Team Peps,nu.age,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
133,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,5,4,Team Peps,nu.age,Team Peps,nu.age,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
134,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,6,1,BuboSprayCheck,EF Flexodiax,BuboSprayCheck,EF Flexodiax,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
135,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,6,2,BuboSprayCheck,EF Flexodiax,BuboSprayCheck,EF Flexodiax,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
136,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,6,3,BuboSprayCheck,EF Flexodiax,BuboSprayCheck,EF Flexodiax,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
137,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,7,1,Quick Esports,LeftRightGnight,LeftRightGnight,Quick Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
138,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,7,2,Quick Esports,LeftRightGnight,LeftRightGnight,Quick Esports,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
139,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,7,3,Quick Esports,LeftRightGnight,LeftRightGnight,Quick Esports,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
140,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,8,1,BuboSprayCheck,LeftRightGnight,BuboSprayCheck,LeftRightGnight,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
141,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,8,3,BuboSprayCheck,LeftRightGnight,BuboSprayCheck,LeftRightGnight,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
142,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,8,4,BuboSprayCheck,LeftRightGnight,BuboSprayCheck,LeftRightGnight,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
143,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,9,1,EF Flexodiax,Quick Esports,Quick Esports,EF Flexodiax,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
144,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,9,2,EF Flexodiax,Quick Esports,Quick Esports,EF Flexodiax,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
145,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 3,2024-03-10,9,3,EF Flexodiax,Quick Esports,Quick Esports,EF Flexodiax,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
146,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,10,1,LeftRightGnight,Quick Esports,Quick Esports,LeftRightGnight,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
147,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,10,2,LeftRightGnight,Quick Esports,Quick Esports,LeftRightGnight,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
148,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,10,3,LeftRightGnight,Quick Esports,Quick Esports,LeftRightGnight,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
149,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,11,1,ROC Esports,Bingus,ROC Esports,Bingus,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
150,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,11,2,ROC Esports,Bingus,ROC Esports,Bingus,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
151,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,11,3,ROC Esports,Bingus,ROC Esports,Bingus,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
152,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,12,1,Sheer Cold,AWW YEAH,Sheer Cold,AWW YEAH,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
153,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,12,2,Sheer Cold,AWW YEAH,AWW YEAH,Sheer Cold,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
154,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,12,3,Sheer Cold,AWW YEAH,AWW YEAH,Sheer Cold,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
155,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,12,4,Sheer Cold,AWW YEAH,Sheer Cold,AWW YEAH,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
156,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,12,5,Sheer Cold,AWW YEAH,Sheer Cold,AWW YEAH,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
157,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,1,ROC Esports,Sheer Cold,ROC Esports,Sheer Cold,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
158,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,2,ROC Esports,Sheer Cold,ROC Esports,Sheer Cold,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
159,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 2,2024-03-09,13,3,ROC Esports,Sheer Cold,ROC Esports,Sheer Cold,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
160,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,14,1,Bingus,AWW YEAH,AWW YEAH,Bingus,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
161,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,14,2,Bingus,AWW YEAH,AWW YEAH,Bingus,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
162,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 4,2024-03-16,14,3,Bingus,AWW YEAH,AWW YEAH,Bingus,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
163,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,1,Sheer Cold,AWW YEAH,Sheer Cold,AWW YEAH,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
164,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,2,Sheer Cold,AWW YEAH,AWW YEAH,Sheer Cold,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
165,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,3,Sheer Cold,AWW YEAH,AWW YEAH,Sheer Cold,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
166,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,4,Sheer Cold,AWW YEAH,Sheer Cold,AWW YEAH,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
167,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 2,Day 5,2024-03-17,15,5,Sheer Cold,AWW YEAH,Sheer Cold,AWW YEAH,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
168,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,16,1,Spacestation Gaming,Celtas,Spacestation Gaming,Celtas,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
169,owcs_2024_emea_s1_groups,emea,2024,Stage 1 Groups,Week 1,Day 1,2024-03-08,16,2,Spacestation Gaming,Celtas,Spacestation Gaming,Celtas,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_1/Group_Stage,liquipedia_scraper_draft
