global_map_order,event_id,team,elo_after,result
216,owcs_2024_na_s1_main,LFO,1416.82,loss
217,owcs_2024_na_s1_main,NRG Shock,1442.28,win
217,owcs_2024_na_s1_main,Shikigami,1391.96,loss
218,owcs_2024_na_s1_main,NRG Shock,1452.56,win
218,owcs_2024_na_s1_main,Shikigami,1381.69,loss
219,owcs_2024_na_s1_main,NRG Shock,1462.14,win
219,owcs_2024_na_s1_main,Shikigami,1372.10,loss
220,owcs_2024_na_s1_main,Luminosity Gaming,1472.06,win
220,owcs_2024_na_s1_main,Pirates in Pyjamas,1416.41,loss
221,owcs_2024_na_s1_main,Luminosity Gaming,1482.16,win
221,owcs_2024_na_s1_main,Pirates in Pyjamas,1406.32,loss
222,owcs_2024_na_s1_main,Luminosity Gaming,1491.58,win
222,owcs_2024_na_s1_main,Pirates in Pyjamas,1396.89,loss
223,owcs_2024_na_s1_main,NRG Shock,1473.71,win
223,owcs_2024_na_s1_main,TSM,1438.05,loss
224,owcs_2024_na_s1_main,TSM,1451.27,win
224,owcs_2024_na_s1_main,NRG Shock,1460.48,loss
225,owcs_2024_na_s1_main,TSM,1463.59,win
225,owcs_2024_na_s1_main,NRG Shock,1448.17,loss
226,owcs_2024_na_s1_main,TSM,1475.06,win
226,owcs_2024_na_s1_main,NRG Shock,1436.70,loss
227,owcs_2024_na_s1_main,TSM,1487.63,win
227,owcs_2024_na_s1_main,Luminosity Gaming,1479.01,loss
228,owcs_2024_na_s1_main,TSM,1499.33,win
228,owcs_2024_na_s1_main,Luminosity Gaming,1467.31,loss
229,owcs_2024_na_s1_main,TSM,1510.23,win
229,owcs_2024_na_s1_main,Luminosity Gaming,1456.41,loss
230,owcs_2024_na_s1_main,M80,1498.53,win
230,owcs_2024_na_s1_main,TSM,1497.38,loss
231,owcs_2024_na_s1_main,TSM,1509.42,win
231,owcs_2024_na_s1_main,M80,1486.49,loss
232,owcs_2024_na_s1_main,TSM,1520.63,win
232,owcs_2024_na_s1_main,M80,1475.28,loss
233,owcs_2024_na_s1_main,TSM,1531.07,win
233,owcs_2024_na_s1_main,M80,1464.84,loss
234,owcs_2024_na_s1_main,Toronto Defiant,1540.60,win
234,owcs_2024_na_s1_main,TSM,1518.99,loss
235,owcs_2024_na_s1_main,Toronto Defiant,1551.86,win
235,owcs_2024_na_s1_main,TSM,1507.73,loss
236,owcs_2024_na_s1_main,Toronto Defiant,1562.34,win
236,owcs_2024_na_s1_main,TSM,1497.25,loss
237,owcs_2024_na_s1_main,Toronto Defiant,1572.12,win
237,owcs_2024_na_s1_main,TSM,1487.47,loss
238,owcs_2024_emea_s1_main,Twisted Minds,1478.01,win
238,owcs_2024_emea_s1_main,Quick Esports,1422.74,loss
239,owcs_2024_emea_s1_main,Twisted Minds,1488.11,win
239,owcs_2024_emea_s1_main,Quick Esports,1412.63,loss
240,owcs_2024_emea_s1_main,Twisted Minds,1497.55,win
240,owcs_2024_emea_s1_main,Quick Esports,1403.20,loss
241,owcs_2024_emea_s1_main,Ex Oblivione,1464.54,win
241,owcs_2024_emea_s1_main,ROC Esports,1452.66,loss
242,owcs_2024_emea_s1_main,Ex Oblivione,1476.13,win
242,owcs_2024_emea_s1_main,ROC Esports,1441.07,loss
243,owcs_2024_emea_s1_main,Ex Oblivione,1486.92,win
243,owcs_2024_emea_s1_main,ROC Esports,1430.28,loss
244,owcs_2024_emea_s1_main,ENCE,1412.77,win
244,owcs_2024_emea_s1_main,Team Peps,1409.68,loss
245,owcs_2024_emea_s1_main,ENCE,1424.67,win
245,owcs_2024_emea_s1_main,Team Peps,1397.79,loss
246,owcs_2024_emea_s1_main,ENCE,1435.74,win
246,owcs_2024_emea_s1_main,Team Peps,1386.71,loss
247,owcs_2024_emea_s1_main,Spacestation Gaming,1456.06,win
247,owcs_2024_emea_s1_main,Sheer Cold,1388.11,loss
248,owcs_2024_emea_s1_main,Spacestation Gaming,1465.75,win
248,owcs_2024_emea_s1_main,Sheer Cold,1378.43,loss
249,owcs_2024_emea_s1_main,Spacestation Gaming,1474.79,win
249,owcs_2024_emea_s1_main,Sheer Cold,1369.39,loss
250,owcs_2024_emea_s1_main,Ex Oblivione,1499.29,win
250,owcs_2024_emea_s1_main,Twisted Minds,1485.18,loss
251,owcs_2024_emea_s1_main,Twisted Minds,1497.67,win
251,owcs_2024_emea_s1_main,Ex Oblivione,1486.80,loss
252,owcs_2024_emea_s1_main,Twisted Minds,1509.29,win
252,owcs_2024_emea_s1_main,Ex Oblivione,1475.18,loss
253,owcs_2024_emea_s1_main,Twisted Minds,1520.12,win
253,owcs_2024_emea_s1_main,Ex Oblivione,1464.35,loss
254,owcs_2024_emea_s1_main,ENCE,1449.08,win
254,owcs_2024_emea_s1_main,Spacestation Gaming,1461.45,loss
255,owcs_2024_emea_s1_main,ENCE,1461.51,win
255,owcs_2024_emea_s1_main,Spacestation Gaming,1449.02,loss
256,owcs_2024_emea_s1_main,ENCE,1473.08,win
256,owcs_2024_emea_s1_main,Spacestation Gaming,1437.45,loss
257,owcs_2024_emea_s1_main,ENCE,1486.69,win
257,owcs_2024_emea_s1_main,Twisted Minds,1506.50,loss
258,owcs_2024_emea_s1_main,ENCE,1499.38,win
258,owcs_2024_emea_s1_main,Twisted Minds,1493.82,loss
259,owcs_2024_emea_s1_main,Twisted Minds,1506.01,win
259,owcs_2024_emea_s1_main,ENCE,1487.19,loss
260,owcs_2024_emea_s1_main,ENCE,1499.84,win
260,owcs_2024_emea_s1_main,Twisted Minds,1493.36,loss
261,owcs_2024_emea_s1_main,Quick Esports,1416.13,win
261,owcs_2024_emea_s1_main,ROC Esports,1417.34,loss
262,owcs_2024_emea_s1_main,Quick Esports,1428.17,win
262,owcs_2024_emea_s1_main,ROC Esports,1405.30,loss
263,owcs_2024_emea_s1_main,Quick Esports,1439.38,win
263,owcs_2024_emea_s1_main,ROC Esports,1394.09,loss
264,owcs_2024_emea_s1_main,Team Peps,1398.12,win
264,owcs_2024_emea_s1_main,Sheer Cold,1357.98,loss
265,owcs_2024_emea_s1_main,Sheer Cold,1371.36,win
265,owcs_2024_emea_s1_main,Team Peps,1384.74,loss
266,owcs_2024_emea_s1_main,Sheer Cold,1383.83,win
266,owcs_2024_emea_s1_main,Team Peps,1372.27,loss
267,owcs_2024_emea_s1_main,Team Peps,1384.67,win
267,owcs_2024_emea_s1_main,Sheer Cold,1371.43,loss
268,owcs_2024_emea_s1_main,Team Peps,1396.22,win
268,owcs_2024_emea_s1_main,Sheer Cold,1359.88,loss
269,owcs_2024_emea_s1_main,Spacestation Gaming,1449.52,win
269,owcs_2024_emea_s1_main,Quick Esports,1427.32,loss
270,owcs_2024_emea_s1_main,Spacestation Gaming,1460.75,win
270,owcs_2024_emea_s1_main,Quick Esports,1416.08,loss
271,owcs_2024_emea_s1_main,Spacestation Gaming,1471.22,win
271,owcs_2024_emea_s1_main,Quick Esports,1405.62,loss
272,owcs_2024_emea_s1_main,Ex Oblivione,1474.03,win
272,owcs_2024_emea_s1_main,Team Peps,1386.54,loss
273,owcs_2024_emea_s1_main,Ex Oblivione,1483.07,win
273,owcs_2024_emea_s1_main,Team Peps,1377.50,loss
274,owcs_2024_emea_s1_main,Ex Oblivione,1491.53,win
274,owcs_2024_emea_s1_main,Team Peps,1369.04,loss
275,owcs_2024_emea_s1_main,Ex Oblivione,1502.83,win
275,owcs_2024_emea_s1_main,Spacestation Gaming,1459.92,loss
276,owcs_2024_emea_s1_main,Spacestation Gaming,1473.40,win
276,owcs_2024_emea_s1_main,Ex Oblivione,1489.36,loss
277,owcs_2024_emea_s1_main,Ex Oblivione,1500.80,win
277,owcs_2024_emea_s1_main,Spacestation Gaming,1461.95,loss
278,owcs_2024_emea_s1_main,Spacestation Gaming,1475.28,win
278,owcs_2024_emea_s1_main,Ex Oblivione,1487.47,loss
279,owcs_2024_emea_s1_main,Ex Oblivione,1499.05,win
279,owcs_2024_emea_s1_main,Spacestation Gaming,1463.70,loss
280,owcs_2024_emea_s1_main,Twisted Minds,1505.56,win
280,owcs_2024_emea_s1_main,Ex Oblivione,1486.85,loss
281,owcs_2024_emea_s1_main,Twisted Minds,1516.91,win
281,owcs_2024_emea_s1_main,Ex Oblivione,1475.50,loss
282,owcs_2024_emea_s1_main,Ex Oblivione,1488.92,win
282,owcs_2024_emea_s1_main,Twisted Minds,1503.49,loss
283,owcs_2024_emea_s1_main,Twisted Minds,1514.99,win
283,owcs_2024_emea_s1_main,Ex Oblivione,1477.42,loss
284,owcs_2024_emea_s1_main,Twisted Minds,1526.46,win
284,owcs_2024_emea_s1_main,ENCE,1488.36,loss
285,owcs_2024_emea_s1_main,Twisted Minds,1537.15,win
285,owcs_2024_emea_s1_main,ENCE,1477.67,loss
286,owcs_2024_emea_s1_main,Twisted Minds,1547.12,win
286,owcs_2024_emea_s1_main,ENCE,1467.70,loss
287,owcs_2024_emea_s1_main,ENCE,1482.40,win
287,owcs_2024_emea_s1_main,Twisted Minds,1532.42,loss
288,owcs_2024_emea_s1_main,Twisted Minds,1542.71,win
288,owcs_2024_emea_s1_main,ENCE,1472.12,loss
289,owcs_2024_asia_s1_japan,REVATI,1412.00,win
289,owcs_2024_asia_s1_japan,Nyam Gaming,1388.00,loss
290,owcs_2024_asia_s1_japan,REVATI,1423.17,win
290,owcs_2024_asia_s1_japan,Nyam Gaming,1376.83,loss
291,owcs_2024_asia_s1_japan,REVATI,1433.58,win
291,owcs_2024_asia_s1_japan,Nyam Gaming,1366.42,loss
292,owcs_2024_asia_s1_japan,Pandia,1412.00,win
292,owcs_2024_asia_s1_japan,Hayabusa Gaming,1388.00,loss
293,owcs_2024_asia_s1_japan,Pandia,1423.17,win
293,owcs_2024_asia_s1_japan,Hayabusa Gaming,1376.83,loss
294,owcs_2024_asia_s1_japan,Pandia,1433.58,win
294,owcs_2024_asia_s1_japan,Hayabusa Gaming,1366.42,loss
295,owcs_2024_asia_s1_japan,VARREL,1412.00,win
295,owcs_2024_asia_s1_japan,Namekuji Brothers,1388.00,loss
296,owcs_2024_asia_s1_japan,VARREL,1423.17,win
296,owcs_2024_asia_s1_japan,Namekuji Brothers,1376.83,loss
297,owcs_2024_asia_s1_japan,VARREL,1433.58,win
297,owcs_2024_asia_s1_japan,Namekuji Brothers,1366.42,loss
298,owcs_2024_asia_s1_japan,REVATI,1445.58,win
298,owcs_2024_asia_s1_japan,Pandia,1421.58,loss
299,owcs_2024_asia_s1_japan,Pandia,1434.41,win
299,owcs_2024_asia_s1_japan,REVATI,1432.75,loss
300,owcs_2024_asia_s1_japan,REVATI,1444.81,win
300,owcs_2024_asia_s1_japan,Pandia,1422.35,loss
301,owcs_2024_asia_s1_japan,Pandia,1435.13,win
301,owcs_2024_asia_s1_japan,REVATI,1432.04,loss
302,owcs_2024_asia_s1_japan,Pandia,1447.02,win
302,owcs_2024_asia_s1_japan,REVATI,1420.14,loss
303,owcs_2024_asia_s1_japan,VARREL,1443.29,win
303,owcs_2024_asia_s1_japan,Hayabusa Gaming,1356.71,loss
304,owcs_2024_asia_s1_japan,VARREL,1452.36,win
304,owcs_2024_asia_s1_japan,Hayabusa Gaming,1347.64,loss
305,owcs_2024_asia_s1_japan,VARREL,1460.85,win
305,owcs_2024_asia_s1_japan,Hayabusa Gaming,1339.15,loss
306,owcs_2024_asia_s1_japan,SixBlow,1410.84,win
306,owcs_2024_asia_s1_japan,Namekuji Brothers,1355.58,loss
307,owcs_2024_asia_s1_japan,SixBlow,1420.95,win
307,owcs_2024_asia_s1_japan,Namekuji Brothers,1345.47,loss
308,owcs_2024_asia_s1_japan,SixBlow,1430.38,win
308,owcs_2024_asia_s1_japan,Namekuji Brothers,1336.03,loss
309,owcs_2024_asia_s1_japan,Arise Project,1409.92,win
309,owcs_2024_asia_s1_japan,Hayabusa Gaming,1329.23,loss
310,owcs_2024_asia_s1_japan,Arise Project,1419.18,win
310,owcs_2024_asia_s1_japan,Hayabusa Gaming,1319.97,loss
311,owcs_2024_asia_s1_japan,Arise Project,1427.85,win
311,owcs_2024_asia_s1_japan,Hayabusa Gaming,1311.31,loss
312,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1413.61,win
312,owcs_2024_asia_s1_japan,Pandia,1433.41,loss
313,owcs_2024_asia_s1_japan,Pandia,1444.72,win
313,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1402.30,loss
314,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1415.76,win
314,owcs_2024_asia_s1_japan,Pandia,1431.26,loss
315,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1428.29,win
315,owcs_2024_asia_s1_japan,Pandia,1418.73,loss
316,owcs_2024_asia_s1_japan,Namekuji Brothers,1349.08,win
316,owcs_2024_asia_s1_japan,Nyam Gaming,1353.37,loss
317,owcs_2024_asia_s1_japan,Namekuji Brothers,1361.23,win
317,owcs_2024_asia_s1_japan,Nyam Gaming,1341.22,loss
318,owcs_2024_asia_s1_japan,Namekuji Brothers,1372.54,win
318,owcs_2024_asia_s1_japan,Nyam Gaming,1329.91,loss
319,owcs_2024_asia_s1_japan,VARREL,1471.73,win
319,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1417.41,loss
320,owcs_2024_asia_s1_japan,VARREL,1481.87,win
320,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1407.27,loss
321,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1421.81,win
321,owcs_2024_asia_s1_japan,VARREL,1467.33,loss
322,owcs_2024_asia_s1_japan,VARREL,1477.77,win
322,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1411.37,loss
323,owcs_2024_asia_s1_japan,Nyam Gaming,1341.27,win
323,owcs_2024_asia_s1_japan,Hayabusa Gaming,1299.95,loss
324,owcs_2024_asia_s1_japan,Hayabusa Gaming,1313.37,win
324,owcs_2024_asia_s1_japan,Nyam Gaming,1327.85,loss
325,owcs_2024_asia_s1_japan,Hayabusa Gaming,1325.87,win
325,owcs_2024_asia_s1_japan,Nyam Gaming,1315.35,loss
326,owcs_2024_asia_s1_japan,Hayabusa Gaming,1337.51,win
326,owcs_2024_asia_s1_japan,Nyam Gaming,1303.71,loss
327,owcs_2024_asia_s1_japan,Pandia,1429.14,win
327,owcs_2024_asia_s1_japan,Namekuji Brothers,1362.13,loss
328,owcs_2024_asia_s1_japan,Pandia,1438.86,win
328,owcs_2024_asia_s1_japan,Namekuji Brothers,1352.41,loss
329,owcs_2024_asia_s1_japan,Pandia,1447.93,win
329,owcs_2024_asia_s1_japan,Namekuji Brothers,1343.34,loss
330,owcs_2024_asia_s1_japan,SixBlow,1438.19,win
330,owcs_2024_asia_s1_japan,Nyam Gaming,1295.91,loss
331,owcs_2024_asia_s1_japan,SixBlow,1445.54,win
331,owcs_2024_asia_s1_japan,Nyam Gaming,1288.56,loss
332,owcs_2024_asia_s1_japan,SixBlow,1452.46,win
332,owcs_2024_asia_s1_japan,Nyam Gaming,1281.64,loss
333,owcs_2024_asia_s1_japan,REVATI,1429.53,win
333,owcs_2024_asia_s1_japan,Namekuji Brothers,1333.95,loss
334,owcs_2024_asia_s1_japan,REVATI,1438.31,win
334,owcs_2024_asia_s1_japan,Namekuji Brothers,1325.17,loss
335,owcs_2024_asia_s1_japan,REVATI,1446.54,win
335,owcs_2024_asia_s1_japan,Namekuji Brothers,1316.94,loss
336,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1423.94,win
336,owcs_2024_asia_s1_japan,Arise Project,1415.28,loss
337,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1435.64,win
337,owcs_2024_asia_s1_japan,Arise Project,1403.58,loss
338,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1446.54,win
338,owcs_2024_asia_s1_japan,Arise Project,1392.68,loss
339,owcs_2024_asia_s1_japan,SixBlow,1464.30,win
339,owcs_2024_asia_s1_japan,Pandia,1436.09,loss
340,owcs_2024_asia_s1_japan,SixBlow,1475.33,win
340,owcs_2024_asia_s1_japan,Pandia,1425.06,loss
341,owcs_2024_asia_s1_japan,SixBlow,1485.60,win
341,owcs_2024_asia_s1_japan,Pandia,1414.78,loss
342,owcs_2024_asia_s1_japan,Arise Project,1402.11,win
342,owcs_2024_asia_s1_japan,Namekuji Brothers,1307.52,loss
343,owcs_2024_asia_s1_japan,Arise Project,1410.92,win
343,owcs_2024_asia_s1_japan,Namekuji Brothers,1298.71,loss
344,owcs_2024_asia_s1_japan,Arise Project,1419.17,win
344,owcs_2024_asia_s1_japan,Namekuji Brothers,1290.45,loss
345,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1453.24,win
345,owcs_2024_asia_s1_japan,Nyam Gaming,1274.95,loss
346,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1459.57,win
346,owcs_2024_asia_s1_japan,Nyam Gaming,1268.61,loss
347,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1465.56,win
347,owcs_2024_asia_s1_japan,Nyam Gaming,1262.62,loss
348,owcs_2024_asia_s1_japan,REVATI,1459.88,win
348,owcs_2024_asia_s1_japan,SixBlow,1472.26,loss
349,owcs_2024_asia_s1_japan,REVATI,1472.31,win
349,owcs_2024_asia_s1_japan,SixBlow,1459.83,loss
350,owcs_2024_asia_s1_japan,SixBlow,1472.26,win
350,owcs_2024_asia_s1_japan,REVATI,1459.88,loss
351,owcs_2024_asia_s1_japan,SixBlow,1483.83,win
351,owcs_2024_asia_s1_japan,REVATI,1448.30,loss
352,owcs_2024_asia_s1_japan,SixBlow,1494.61,win
352,owcs_2024_asia_s1_japan,REVATI,1437.53,loss
353,owcs_2024_asia_s1_japan,VARREL,1487.76,win
353,owcs_2024_asia_s1_japan,Arise Project,1409.18,loss
354,owcs_2024_asia_s1_japan,VARREL,1497.09,win
354,owcs_2024_asia_s1_japan,Arise Project,1399.84,loss
355,owcs_2024_asia_s1_japan,VARREL,1505.82,win
355,owcs_2024_asia_s1_japan,Arise Project,1391.12,loss
356,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1473.33,win
356,owcs_2024_asia_s1_japan,Hayabusa Gaming,1329.74,loss
357,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1480.64,win
357,owcs_2024_asia_s1_japan,Hayabusa Gaming,1322.43,loss
358,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1487.52,win
358,owcs_2024_asia_s1_japan,Hayabusa Gaming,1315.55,loss
359,owcs_2024_asia_s1_japan,VARREL,1510.57,win
359,owcs_2024_asia_s1_japan,Nyam Gaming,1257.87,loss
360,owcs_2024_asia_s1_japan,VARREL,1515.11,win
360,owcs_2024_asia_s1_japan,Nyam Gaming,1253.33,loss
361,owcs_2024_asia_s1_japan,VARREL,1519.46,win
361,owcs_2024_asia_s1_japan,Nyam Gaming,1248.97,loss
362,owcs_2024_asia_s1_japan,Arise Project,1406.59,win
362,owcs_2024_asia_s1_japan,SixBlow,1479.14,loss
363,owcs_2024_asia_s1_japan,SixBlow,1488.67,win
363,owcs_2024_asia_s1_japan,Arise Project,1397.06,loss
364,owcs_2024_asia_s1_japan,SixBlow,1497.58,win
364,owcs_2024_asia_s1_japan,Arise Project,1388.15,loss
365,owcs_2024_asia_s1_japan,SixBlow,1505.92,win
365,owcs_2024_asia_s1_japan,Arise Project,1379.81,loss
366,owcs_2024_asia_s1_japan,REVATI,1451.24,win
366,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1473.81,loss
367,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1485.03,win
367,owcs_2024_asia_s1_japan,REVATI,1440.02,loss
368,owcs_2024_asia_s1_japan,REVATI,1453.57,win
368,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1471.48,loss
369,owcs_2024_asia_s1_japan,REVATI,1466.18,win
369,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1458.86,loss
370,owcs_2024_asia_s1_japan,Pandia,1425.58,win
370,owcs_2024_asia_s1_japan,Arise Project,1369.02,loss
371,owcs_2024_asia_s1_japan,Pandia,1435.64,win
371,owcs_2024_asia_s1_japan,Arise Project,1358.95,loss
372,owcs_2024_asia_s1_japan,Pandia,1445.04,win
372,owcs_2024_asia_s1_japan,Arise Project,1349.56,loss
373,owcs_2024_asia_s1_japan,VARREL,1529.64,win
373,owcs_2024_asia_s1_japan,REVATI,1456.01,loss
374,owcs_2024_asia_s1_japan,VARREL,1539.13,win
374,owcs_2024_asia_s1_japan,REVATI,1446.52,loss
375,owcs_2024_asia_s1_japan,VARREL,1548.01,win
375,owcs_2024_asia_s1_japan,REVATI,1437.64,loss
376,owcs_2024_asia_s1_japan,SixBlow,1511.93,win
376,owcs_2024_asia_s1_japan,Hayabusa Gaming,1309.54,loss
377,owcs_2024_asia_s1_japan,SixBlow,1517.64,win
377,owcs_2024_asia_s1_japan,Hayabusa Gaming,1303.83,loss
378,owcs_2024_asia_s1_japan,SixBlow,1523.06,win
378,owcs_2024_asia_s1_japan,Hayabusa Gaming,1298.41,loss
379,owcs_2024_asia_s1_japan,Arise Project,1358.18,win
379,owcs_2024_asia_s1_japan,Nyam Gaming,1240.35,loss
380,owcs_2024_asia_s1_japan,Arise Project,1366.26,win
380,owcs_2024_asia_s1_japan,Nyam Gaming,1232.27,loss
381,owcs_2024_asia_s1_japan,Arise Project,1373.85,win
381,owcs_2024_asia_s1_japan,Nyam Gaming,1224.69,loss
382,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1473.06,win
382,owcs_2024_asia_s1_japan,SixBlow,1508.87,loss
383,owcs_2024_asia_s1_japan,SixBlow,1519.64,win
383,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1462.29,loss
384,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1476.25,win
384,owcs_2024_asia_s1_japan,SixBlow,1505.67,loss
385,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1489.26,win
385,owcs_2024_asia_s1_japan,SixBlow,1492.66,loss
386,owcs_2024_asia_s1_japan,Namekuji Brothers,1302.73,win
386,owcs_2024_asia_s1_japan,Hayabusa Gaming,1286.13,loss
387,owcs_2024_asia_s1_japan,Namekuji Brothers,1314.16,win
387,owcs_2024_asia_s1_japan,Hayabusa Gaming,1274.70,loss
388,owcs_2024_asia_s1_japan,Namekuji Brothers,1324.80,win
388,owcs_2024_asia_s1_japan,Hayabusa Gaming,1264.06,loss
389,owcs_2024_asia_s1_japan,VARREL,1558.11,win
389,owcs_2024_asia_s1_japan,SixBlow,1482.56,loss
390,owcs_2024_asia_s1_japan,VARREL,1567.54,win
390,owcs_2024_asia_s1_japan,SixBlow,1473.12,loss
391,owcs_2024_asia_s1_japan,VARREL,1576.36,win
391,owcs_2024_asia_s1_japan,SixBlow,1464.31,loss
392,owcs_2024_asia_s1_japan,REVATI,1447.46,win
392,owcs_2024_asia_s1_japan,Arise Project,1364.03,loss
393,owcs_2024_asia_s1_japan,REVATI,1456.63,win
393,owcs_2024_asia_s1_japan,Arise Project,1354.85,loss
394,owcs_2024_asia_s1_japan,Arise Project,1370.27,win
394,owcs_2024_asia_s1_japan,REVATI,1441.22,loss
395,owcs_2024_asia_s1_japan,REVATI,1450.80,win
395,owcs_2024_asia_s1_japan,Arise Project,1360.69,loss
396,owcs_2024_asia_s1_japan,Pandia,1450.31,win
396,owcs_2024_asia_s1_japan,Nyam Gaming,1219.42,loss
397,owcs_2024_asia_s1_japan,Pandia,1455.33,win
397,owcs_2024_asia_s1_japan,Nyam Gaming,1214.39,loss
398,owcs_2024_asia_s1_japan,Pandia,1460.13,win
398,owcs_2024_asia_s1_japan,Nyam Gaming,1209.60,loss
399,owcs_2024_asia_s1_japan,VARREL,1584.49,win
399,owcs_2024_asia_s1_japan,Pandia,1452.00,loss
400,owcs_2024_asia_s1_japan,VARREL,1592.12,win
400,owcs_2024_asia_s1_japan,Pandia,1444.36,loss
401,owcs_2024_asia_s1_japan,VARREL,1599.30,win
401,owcs_2024_asia_s1_japan,Pandia,1437.18,loss
402,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1495.97,win
402,owcs_2024_asia_s1_japan,Namekuji Brothers,1318.09,loss
403,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1502.32,win
403,owcs_2024_asia_s1_japan,Namekuji Brothers,1311.75,loss
404,owcs_2024_asia_s1_japan,Namekuji Brothers,1329.74,win
404,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1484.32,loss
405,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1491.31,win
405,owcs_2024_asia_s1_japan,Namekuji Brothers,1322.75,loss
406,owcs_2024_asia_s1_japan,REVATI,1456.91,win
406,owcs_2024_asia_s1_japan,Hayabusa Gaming,1257.95,loss
407,owcs_2024_asia_s1_japan,REVATI,1462.70,win
407,owcs_2024_asia_s1_japan,Hayabusa Gaming,1252.16,loss
408,owcs_2024_asia_s1_japan,REVATI,1468.20,win
408,owcs_2024_asia_s1_japan,Hayabusa Gaming,1246.66,loss
409,owcs_2024_asia_s1_japan,VARREL,1606.98,win
409,owcs_2024_asia_s1_japan,REVATI,1460.53,loss
410,owcs_2024_asia_s1_japan,VARREL,1614.20,win
410,owcs_2024_asia_s1_japan,REVATI,1453.31,loss
411,owcs_2024_asia_s1_japan,VARREL,1621.01,win
411,owcs_2024_asia_s1_japan,REVATI,1446.50,loss
412,owcs_2024_asia_s1_japan,SixBlow,1477.24,win
412,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1478.38,loss
413,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1490.34,win
413,owcs_2024_asia_s1_japan,SixBlow,1465.28,loss
414,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1501.48,win
414,owcs_2024_asia_s1_japan,SixBlow,1454.14,loss
415,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1511.85,win
415,owcs_2024_asia_s1_japan,SixBlow,1443.77,loss
416,owcs_2024_asia_s1_japan,VARREL,1627.37,win
416,owcs_2024_asia_s1_japan,SixBlow,1437.41,loss
417,owcs_2024_asia_s1_japan,VARREL,1633.39,win
417,owcs_2024_asia_s1_japan,SixBlow,1431.38,loss
418,owcs_2024_asia_s1_japan,VARREL,1639.11,win
418,owcs_2024_asia_s1_japan,SixBlow,1425.67,loss
419,owcs_2024_asia_s1_japan,REVATI,1460.73,win
419,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1497.62,loss
420,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1508.35,win
420,owcs_2024_asia_s1_japan,REVATI,1450.00,loss
421,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1518.35,win
421,owcs_2024_asia_s1_japan,REVATI,1440.00,loss
422,owcs_2024_asia_s1_japan,REVATI,1454.66,win
422,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1503.69,loss
423,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1514.01,win
423,owcs_2024_asia_s1_japan,REVATI,1444.34,loss
424,owcs_2024_asia_s1_japan,SixBlow,1438.31,win
424,owcs_2024_asia_s1_japan,REVATI,1431.69,loss
425,owcs_2024_asia_s1_japan,SixBlow,1450.08,win
425,owcs_2024_asia_s1_japan,REVATI,1419.92,loss
426,owcs_2024_asia_s1_japan,REVATI,1432.96,win
426,owcs_2024_asia_s1_japan,SixBlow,1437.05,loss
427,owcs_2024_asia_s1_japan,REVATI,1445.10,win
427,owcs_2024_asia_s1_japan,SixBlow,1424.90,loss
428,owcs_2024_asia_s1_japan,SixBlow,1437.60,win
428,owcs_2024_asia_s1_japan,REVATI,1432.41,loss
429,owcs_2024_asia_s1_japan,VARREL,1646.96,win
429,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1506.15,loss
430,owcs_2024_asia_s1_japan,VARREL,1654.35,win
430,owcs_2024_asia_s1_japan,Insomnia (Japanese team),1498.77,loss
431,owcs_2024_asia_s1_japan,VARREL,1661.31,win
